"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81"
"1","Lipids",0.141226041147847,0.1931215981435,0.165514333257313,0.180836361654844,0.167788214998735,0.162535913081078,0.229314130735147,0.15867308635402,0.164587431721899,0.14605150160051,0.166471531959887,0.16982375298685,0.174401373566954,0.185200805421559,0.19702049225352,0.177224859650948,0.173609615002786,0.157436688692789,0.142929053823396,0.179822957470904,0.163480067838894,0.156631137807747,0.130646405359254,0.172067473189554,0.182520591724421,0.164493709067024,0.173607179461875,0.188470346491661,0.150009492806574,0.168456442351219,0.161770151685065,0.1659473128001,0.192995037448348,0.185072684745917,0.189179591876715,0.198236803504386,0.175324630571147,0.16425820192292,0.159251084791639,0.158654307206511,0.17493701112315,0.127580465594436,0.165163244375845,0.151468106630844,0.175126487802978,0.150614456921147,0.138624534197772,0.145530736292057,0.158086643403605,0.148186729667157,0.122717882417464,0.150612551927642,0.15133365365534,0.194415499682531,0.152305232052725,0.165194011448903,0.232817397303009,0.208885675865725,0.192274112100058,0.184771367927024,0.156412759497395,0.194504938972761,0.193070832468117,0.172117824922603,0.207251796312861,0.177785515132408,0.205450407323037,0.167165159315046,0.213576066403006,0.216946309045495,0.182401568429253,0.187743190288551,0.225825830725715,0.167741490378242,0.169277363578106,0.165535295755092,0.185164435384192,0.179671485207762,0.169457068107,0.21820929219263
"2","Proteins",4.72477468193733,6.89410433310499,5.73373474326935,8.54819258203974,8.21923960925268,7.749187041087,7.92365149682816,8.18794014387059,7.38987037124222,8.11616003659553,7.9192673607405,7.75809415262793,8.34500655196891,8.1925474251752,8.39216915548725,8.12631793401206,8.18081082120089,8.27960152116947,6.83108563879935,9.77576699085715,8.88084311083034,7.38022258657811,6.87276641754323,8.05142496152806,8.61201821195436,7.64553488898455,7.73678070715386,9.49510333773922,8.55193700026036,8.1247881301849,8.03069575153334,8.56484753317203,6.90757020252155,6.96395853070535,6.54901170676543,7.24363167566314,7.6946072937683,7.11325514458761,7.20970496096586,6.83367569401899,6.38478925628691,5.46896648646768,5.03530149329175,7.57309344591135,5.82328200768095,6.70743134755921,6.62953666355516,6.60631555919927,9.12846975793436,5.51671274717294,4.99874154845602,5.82615675608022,3.26849883826669,7.40595896653104,7.1215325811301,6.25194400578088,7.12679342056445,7.43022091236806,7.83121696160697,8.29764548463351,8.25145809624144,7.77940759810174,8.64587823478542,9.91966244881912,7.03797178213656,7.37479869417996,7.34618865204959,7.20781974220187,7.93063695259438,8.9128953801416,4.78648482424322,8.27028813363099,8.95705594939663,6.8074153521719,7.20649949436071,7.91634478292212,8.04312172195516,7.1336678041387,7.05114356120456,7.30397341001308
"3","DNA",0.036207560826964,0.0380539662920229,0.0250493033183217,0.037739893904933,0.0264262430654429,0.0343212842480919,0.0336945314356869,0.0259833451369708,0.0327555999864984,0.0380126715892742,0.0283066734430173,0.0254912363275594,0.0321570738368736,0.028841513102039,0.097945031473354,0.0216067178532598,0.0245623809497945,0.0257785214703526,0.0123754667549612,0.0260142776907062,0.0494068903822682,0.0222390202919068,0.0239608320081769,0.0344884867125281,0.05151779101853,0.0379809929359828,0.0372118621425925,0.0489308355156721,0.038570292703322,0.0822545052378229,0.0235574309690913,0.0342835803890606,0.0531942498867138,0.0520178385911421,0.0344834729141239,0.0401198777402281,0.037546855118141,0.0505062170154019,0.0300212974217704,0.0452797999813391,0.0214832175906588,0.0194228736658201,0.0230399193206723,0.0210789887423682,0.0161370248745401,0.0139675728553206,0.0136669822812032,0.0135113394712252,0.0149564625556934,0.0221311631544561,0.0134097214382629,0.0177993254116255,0.034377964335068,0.0194875088527274,0.0250089696943348,0.0165661010000273,0.0242922803191742,0.0177672676233052,0.0202834413618658,0.0200881512488742,0.020519338443006,0.0257977498145634,0.0339941114380356,0.021051723610138,0.0269705542987123,0.0228674561876181,0.0300785462726907,0.0173615987960677,0.0164894305676932,0.0343520069473197,0.0244303559996065,0.0244829944991406,0.0345201692567455,0.0353116681730657,0.0233194375125194,0.031005685011689,0.0374964878049392,0.0299711365238223,0.0275573362366134,0.034782485920408
"4","RNA",0.10403187178609,0.15396194872562,0.111250139667085,0.138056504911691,0.095002664142333,0.0917269528606634,0.0877312683644678,0.101403874381352,0.117849247488941,0.131615491255142,0.107207730103139,0.0968885731079373,0.128584702200321,0.122478471862228,0.122038937203934,0.107918131127513,0.135004561342467,0.111854789865393,0.0897856659711784,0.129508062823734,0.138182787428953,0.0957984106654871,0.129257299104125,0.12038252378115,0.136360417769148,0.120815623645308,0.129471018183341,0.098164478013791,0.130771042713109,0.0963517707065823,0.0953693686634243,0.132537491193883,0.108911242763666,0.0890646495941343,0.104341944740129,0.0957369763976176,0.0992008178769344,0.117160512349784,0.0955601541237159,0.119182050904774,0.0836048438426765,0.0812770468385537,0.0995111652632228,0.0896183940455307,0.0928611648827042,0.0875088322138657,0.078718026947991,0.0746819950379423,0.0726074951757693,0.0810502271729633,0.0563812091251755,0.0597737248420425,0.100533454858763,0.0811760815629751,0.116517742258269,0.0829799944866044,0.0928381549886314,0.0874487787746681,0.0931065056714823,0.0846140183506354,0.0695369358130073,0.10379908238904,0.111385248783037,0.1103162134061,0.0977032685843459,0.0868591405703212,0.111278878475923,0.0796122999051675,0.0835302597020298,0.11258876524659,0.0923925709820257,0.106501882687527,0.0973009376438405,0.0827689261866756,0.0709714542750184,0.0719778546425304,0.0868503300503428,0.0726875916955493,0.09562646480018,0.0732686903509689
"5","Glucose",0.068079000737989,0.0837191759506878,0.0728111234161118,0.0727558852382416,0.0782676947259865,0.0751525625975942,0.0780993771029221,0.0766257151163476,0.0791928447818412,0.0904426694611416,0.089122338520109,0.1031710521388,0.0993978161671667,0.0880772457983113,0.0927390653654298,0.0762323646030807,0.0803059159428118,0.0826158999885448,0.0689869404106537,0.102244940888074,0.0745090766176714,0.0827108389680759,0.077407610168554,0.087774787588185,0.0693591766270958,0.0713972209303482,0.0704409252533894,0.0675092487155418,0.0750167001371562,0.0876189554412393,0.0847900026198203,0.0944526809810535,0.0541300198433002,0.0545408738838565,0.0586765245467459,0.0764684373759631,0.0593946335863856,0.0726646382802727,0.0715691082404266,0.0636884182574186,0.0930411150156302,0.0751525625975859,0.078947101798254,0.0717453868321535,0.0753841480781858,0.0737357624805074,0.0709058818557152,0.0783981408838625,0.0946942479400713,0.0788744210416937,0.0869210537138368,0.0997876258559151,0.076929785414426,0.0951203660541418,0.0926167720924153,0.0825468808573912,0.0940074790648256,0.100541505082791,0.108997303458985,0.0994428587100698,0.0977639796938328,0.108083959383499,0.108044450198892,0.117183404701223,0.104039731996454,0.0920546870218863,0.110808339544129,0.113030748747141,0.112107573347564,0.11621566792646,0.131787506543749,0.145853184397503,0.0778735975722767,0.0897954947243898,0.103122420075356,0.092020804022882,0.138410373599375,0.128935198518994,0.1398784185231,0.116518042214913
